date,previous_date,ipca_item_id,ipca_code,ipca_name,weight_pct_total_ipca,relative,retailer_count,product_pair_count,retailer_min_relative,retailer_max_relative
2026-07-13,2026-07-12,ipca-sp-1112003,1112003,Biscoito,0.3388,1.000835857407,4,98,1.000000000000,1.003343429629
2026-07-13,2026-07-12,ipca-sp-1112015,1112015,Pão francês,0.6914,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1112017,1112017,Pão doce,0.1150,1.000000000000,2,7,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1112018,1112018,Pão de forma,0.1192,0.999466192724,4,37,0.989601849314,1.008262921583
2026-07-13,2026-07-12,ipca-sp-1112019,1112019,Bolo,0.1366,0.998932593651,4,61,0.995730374604,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113013,1113013,Óleo de soja,0.1378,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113014,1113014,Azeite de oliva,0.0842,1.000000000000,4,14,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113040,1113040,Margarina,0.0752,1.000000000000,3,7,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1114001,1114001,Suco de frutas,0.1426,0.998408495123,4,47,0.993633980492,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1114022,1114022,Café moído,0.2619,1.013582955586,4,54,1.000000000000,1.047561850506
2026-07-13,2026-07-12,ipca-sp-1114083,1114083,Refrigerante e água mineral,0.5101,0.996301636219,3,78,0.981455444731,1.007449463925
2026-07-13,2026-07-12,ipca-sp-1114084,1114084,Cerveja,0.3936,0.955840069017,3,22,0.876956736551,1.008935690548
2026-07-13,2026-07-12,ipca-sp-1114087,1114087,Vinho,0.0936,1.092351309741,4,118,1.000000000000,1.232754827933
2026-07-13,2026-07-12,ipca-sp-1114090,1114090,Suco em pó,0.0747,0.973829404915,3,12,0.921488214745,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115016,1115016,Palmito em conserva,0.0396,1.000000000000,2,4,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115039,1115039,Sardinha em conserva,0.0271,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115057,1115057,Azeitona,0.0342,1.000000000000,4,20,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115058,1115058,Milho-verde em conserva,0.0172,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115075,1115075,Atum em conserva,0.0308,1.000000000000,3,8,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116005,1116005,Atomatado,0.1151,0.995473009391,4,22,0.981892037564,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116010,1116010,Alho,0.0970,1.000000000000,3,9,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116033,1116033,Maionese,0.0481,1.000000000000,4,9,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116041,1116041,Vinagre,0.0221,1.000000000000,4,8,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116071,1116071,Tempero misto,0.0696,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1101002,1101002,Arroz,0.4030,1.000000000000,3,22,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1101073,1101073,Feijão-carioca (rajado),0.1876,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102006,1102006,Macarrão,0.1112,1.003155204514,4,30,1.000000000000,1.012620818056
2026-07-14,2026-07-13,ipca-sp-1102012,1102012,Farinha de trigo,0.0431,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102023,1102023,Farinha de mandioca,0.0320,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102029,1102029,Massa semipreparada,0.1189,1.007477160479,4,34,1.000000000000,1.029908641917
2026-07-14,2026-07-13,ipca-sp-1102061,1102061,Macarrão instantâneo,0.0404,1.020570692555,4,13,1.000000000000,1.082282770221
2026-07-14,2026-07-13,ipca-sp-1103003,1103003,Batata-inglesa,0.1234,1.000000000000,4,13,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103020,1103020,Abobrinha,0.0191,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103026,1103026,Pimentão,0.0368,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103028,1103028,Tomate,0.1791,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103043,1103043,Cebola,0.0906,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103044,1103044,Cenoura,0.0363,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1104003,1104003,Açúcar refinado,0.1100,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1104023,1104023,Chocolate em barra e bombom,0.2557,1.032275071263,4,77,1.000000000000,1.093375929113
2026-07-14,2026-07-13,ipca-sp-1104032,1104032,Sorvete,0.1665,1.022807632170,4,66,0.939479448905,1.094876334805
2026-07-14,2026-07-13,ipca-sp-1104052,1104052,Chocolate e achocolatado em pó,0.1191,1.018290664228,4,16,1.000000000000,1.073162656911
2026-07-14,2026-07-13,ipca-sp-1105001,1105001,Alface,0.0965,1.000000000000,2,3,1.000000000000,1.000000000000
